station_id,station_name,region_id,region_name,lat,lon,station_elevation,data,tmax_m,tmax_max,tmax_min,tmin_m,tmin_min,tmin_max,ntmin_0,rrr24,sshn,tm_m,t_03_m,t_09_m,t_15_m
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2018 12:00:00 AM,5.42581,16,-7,-3.34839,-23,7.4,20,27.07,152.9,1.03871,-2.28387,3.73548,0.387097
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,2/1/2018 12:00:00 AM,7.81786,15.2,1.9,-1.75714,-8.7,4.9,20,23.97,115.7,3.02857,-0.635714,5.36786,3.85
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,3/1/2018 12:00:00 AM,16.8097,26.6,4,4.26129,-6.8,14.2,8,17.94,176,10.5452,5.58387,13.5806,11.2226
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,1/1/2018 12:00:00 AM,5.65484,13.2,-3.9,-1.13226,-12.4,5.8,17,41,,2.26129,-0.0354839,3.45161,2.13548
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,2/1/2018 12:00:00 AM,7.76429,14.1,0.2,0.446429,-4.1,7.2,13,56.41,,4.11429,1.57857,4.61786,4.29286
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,3/1/2018 12:00:00 AM,16.2387,25.2,5.4,5.86452,-2.2,15.6,4,39.8,,11.0484,7.94194,12.6742,11.7806
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,1/1/2018 12:00:00 AM,4.20323,14.1,-8.2,-6.17419,-24.8,1.6,30,31.04,153.2,-0.983871,-5.12258,1.95484,-0.329032
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,2/1/2018 12:00:00 AM,6.82143,10.8,2.1,-3.09643,-12.9,3.5,18,90.92,127.8,1.86071,-1.78929,5.24643,2.61071
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,3/1/2018 12:00:00 AM,14.6581,24,6.9,3.11613,-3.9,14.8,9,43.7,192.9,8.89355,4.44194,11.7419,10.8387
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,1/1/2018 12:00:00 AM,5.79677,16.6,-6.3,-5.69,-26.1,3.9,26,20.12,164.6,-0.0833333,-3.98065,3.69355,0.396774
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,2/1/2018 12:00:00 AM,8.375,16,1.8,-3.56429,-11.4,4.3,25,51.59,110.5,2.40714,-2.175,5.73571,3.22143
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,3/1/2018 12:00:00 AM,17.11,26.7,3.2,2.33871,-8.8,18.5,13,15.27,156.6,9.53,3.82258,13.9742,10.6903
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,1/1/2018 12:00:00 AM,7.92903,16,2.8,1.04667,-4.3,6.3,12,32.93,71.7,4.45667,1.95484,6.10645,4.47419
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,2/1/2018 12:00:00 AM,10.6154,20.3,6.3,2.34348,-3.8,6.8,6,25.94,43,6.52273,3.59643,8.25357,7.6
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,3/1/2018 12:00:00 AM,15.8133,24.2,4.7,5.325,0.3,10.8,0,30.52,123.2,10.3519,6.85806,12.9733,11.6323
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,1/1/2018 12:00:00 AM,7.68387,14.2,-3.2,-0.822581,-12.6,8.6,16,71.64,159.9,3.43226,0.129032,5.58387,3.58065
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,2/1/2018 12:00:00 AM,9.975,16.6,4.8,0.8,-6.6,8.8,10,121.84,129.3,5.38929,1.61071,7.73214,6.44643
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,3/1/2018 12:00:00 AM,17.8677,24.8,11,7.22581,0,13,1,37.91,204,12.5484,8.74194,16.329,14.7968
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,1/1/2018 12:00:00 AM,4.81936,9,-0.2,-2.13226,-7.8,2.4,24,17.84,133.4,1.34194,-1.48387,2.49032,1.36452
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,2/1/2018 12:00:00 AM,9.68571,13.4,4.4,0.357143,-3.6,5.4,12,13.81,174.8,5.02143,1.025,7.03571,6.04286
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,3/1/2018 12:00:00 AM,15.6,24.2,8.2,6.30323,-0.8,12.2,1,19.23,177.7,10.9516,7.12258,13.2258,12.171
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,1/1/2018 12:00:00 AM,7.01935,12.6,-2.2,-4.15484,-12.4,1.6,28,42.84,171.2,1.43226,-2.96452,4.87097,1.50323
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,2/1/2018 12:00:00 AM,9.55357,13.1,5,-0.917857,-7.2,3.5,15,62.77,136.1,4.32143,-0.275,7.73571,5.45357
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,3/1/2018 12:00:00 AM,18.3032,24.2,11.2,3.83548,-2,11.6,5,41.03,225.9,11.071,4.8871,15.7032,13.9806
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,1/1/2018 12:00:00 AM,5.92581,13.5,-4.6,-2.96452,-19.6,4,20,21.44,157.2,1.49032,-1.67097,4.01935,1.5871
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,2/1/2018 12:00:00 AM,8.66071,13.9,3.1,-1.01786,-7.4,4.7,19,53.53,135.9,3.82857,0.3,6.37143,4.67143
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,3/1/2018 12:00:00 AM,17.1214,25.4,9,4.72333,-2.3,12.7,3,25.84,189.2,10.9222,5.94194,14.2645,13.0516
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,1/1/2018 12:00:00 AM,5.06897,13,-6.6,-6.53793,-20.2,1.2,27,8.16,154.6,-1.00741,-5.18064,2.52667,-0.0967742
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,2/1/2018 12:00:00 AM,6.65714,11,2,-4.45714,-13.2,1.8,23,58.29,129.8,1.1,-3.74286,4.95714,2.87857
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,3/1/2018 12:00:00 AM,15.0897,23.4,9.2,1.2,-5.6,15,13,15.08,208.4,8.04444,2.45806,12.5613,11.2516
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,1/1/2018 12:00:00 AM,8.02581,14,-2.8,-2.48387,-12,4.6,24,18.81,153.7,2.77097,-1.82581,4.73871,4.30968
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,2/1/2018 12:00:00 AM,10.6143,15.4,6,0.335714,-7.4,5.8,12,97.12,133.8,5.475,0.742857,7.4,7.68571
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,3/1/2018 12:00:00 AM,19.9742,28,9.2,5.78065,-1,15,1,23.7,188.1,12.8774,6.54839,15.7742,17.0065
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,1/1/2018 12:00:00 AM,8.5931,13.8,-2.4,-1.03871,-9.8,7.8,19,24.57,148.4,3.75517,-0.212903,5.70968,3.80645
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,2/1/2018 12:00:00 AM,10.163,15.8,6,0.84,-4.6,7.2,8,89.14,142.5,5.568,1.8,7.8,7.07143
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,3/1/2018 12:00:00 AM,17.8828,25.4,10.6,6.3871,0.4,14,0,42.04,203.6,11.9276,6.83226,15.0258,14.8516
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,1/1/2018 12:00:00 AM,6.36452,11.4,-0.8,-3.01935,-13,2.4,25,30.8,148.5,1.67419,-1.8,3.99355,2.32258
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,2/1/2018 12:00:00 AM,9.00714,13.6,2.8,-0.278571,-6.2,5.2,16,85.67,129.6,4.36429,0.75,7.04286,5.9
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,3/1/2018 12:00:00 AM,16.871,24.2,8,5.11613,-0.2,11.2,1,51.84,202.5,10.9935,6.16129,14.1548,13.9871
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,4/1/2018 12:00:00 AM,14.0733,23.2,4.4,1.21,-7.9,10.6,12,28.29,165.3,7.64667,2.28667,11.9033,9.10667
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,5/1/2018 12:00:00 AM,21.1516,27.8,14.2,7.84516,0,14.4,1,46.98,220.8,14.5,10.0581,19.5161,16.0194
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,6/1/2018 12:00:00 AM,25.3033,36.8,14.7,10.4667,5.7,15,0,15.85,312.7,17.89,13.62,24.1567,19.85
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,4/1/2018 12:00:00 AM,14.02,21.6,5.8,4.94333,-1.2,10.4,2,63.2,,9.48,5.77,10.1567,10.9733
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,5/1/2018 12:00:00 AM,19.8613,25,13.6,10.3484,4.4,14.9,0,96.1,,15.1032,11.7581,17.0161,16.6129
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,6/1/2018 12:00:00 AM,25.38,35.6,14.1,14.0586,7.6,19.2,0,13.5,,19.7517,15.5767,22.0867,22.6267
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,4/1/2018 12:00:00 AM,14.3767,19.4,3.2,1.7,-10.3,11.5,12,34.7,206.8,8.03667,2.80667,12.3067,9.61667
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,5/1/2018 12:00:00 AM,18.6742,25.9,13.1,6.08387,-0.9,12,1,72.81,211.7,12.3742,8.35484,16.4,14.7065
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,6/1/2018 12:00:00 AM,25.3667,35,17.8,10.4767,5.5,17.7,0,10.2,334.5,17.9233,13.2967,23.2733,20.7033
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,4/1/2018 12:00:00 AM,14.19,23.4,3.8,0.103333,-10.9,6.4,17,22.82,155,7.15,1.47,12.21,8.24667
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,5/1/2018 12:00:00 AM,21.429,28.4,14.6,5.70968,-2.4,13.6,3,19.28,224.6,13.5774,8.91935,19.6871,15.9677
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,6/1/2018 12:00:00 AM,25.0267,34.6,15,8.67,4.4,12.4,0,21.17,306.2,16.8433,12.1067,23.85,19.4633
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,4/1/2018 12:00:00 AM,19.2767,25.7,13.6,7.28333,0.7,15.5,0,22.5,161.6,13.2733,8.65667,16.3733,15.76
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,5/1/2018 12:00:00 AM,28.8161,35.3,22.6,13.2968,3.7,18.9,0,19.01,247.6,21.0613,15.3516,25.4968,24.0806
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,6/1/2018 12:00:00 AM,33.6233,42.6,23,17.1267,13,21.4,0,32.22,300.4,25.3733,19.6933,29.4833,29.5367
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,4/1/2018 12:00:00 AM,18.2567,23.2,10,6.24667,-1.2,13.6,1,41.56,229.6,12.25,7.24333,15.7967,15.77
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,5/1/2018 12:00:00 AM,23.2194,30.4,15.2,10.3032,4.8,15.4,0,63.62,251.2,16.7613,12.7097,20.5935,19.7839
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,6/1/2018 12:00:00 AM,31.4833,38.6,27.2,14.14,8.8,19.4,0,0.6,366.2,22.8133,18.31,28.87,29.0067
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,4/1/2018 12:00:00 AM,16.6,21.8,6.6,5.62,1,10.6,0,62.25,241.7,11.0828,6.18667,13.9933,14.4733
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,5/1/2018 12:00:00 AM,20.3548,25.4,14.4,10.7613,6,15.2,0,137.12,189.1,15.5581,11.3806,17.8452,17.2903
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,6/1/2018 12:00:00 AM,25.9067,34.6,18,14.5533,11.4,20.4,0,51.94,293.2,20.23,15.84,23.3933,24.0067
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,4/1/2018 12:00:00 AM,17.8667,24,8.8,5.31,-2,11.6,2,111.14,211.7,11.59,6.29,15.4467,14.9367
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,5/1/2018 12:00:00 AM,21.9935,27.2,16.6,9.56129,3.8,14.2,0,44.48,236,15.7871,11.1032,19.9161,18.8323
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,6/1/2018 12:00:00 AM,29.8,36.8,26,13.4533,9.6,17.6,0,16.52,358.3,21.6267,16.0167,27.3567,27.0333
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,4/1/2018 12:00:00 AM,16.1231,22.8,8.6,4.35517,-4.4,10.2,3,42.45,170.7,10.176,5.10667,12.8067,12.2933
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,5/1/2018 12:00:00 AM,21.9258,27,16,8.75161,1.2,13.7,0,52.74,214.5,15.3452,10.3613,19.6839,18.2839
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,6/1/2018 12:00:00 AM,27.97,39,18.3,12.49,8.1,16,0,36.63,323,20.2333,14.5867,25.5733,24.4467
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,4/1/2018 12:00:00 AM,15.3067,21.2,6,1.33103,-6.8,8.8,14,22.39,207.7,8.28965,2.06667,13.36,11.5267
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,5/1/2018 12:00:00 AM,19.8323,26,13.6,6.51613,1,11,0,44.92,220.6,13.1742,8.08387,18.2645,16.2065
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,6/1/2018 12:00:00 AM,26.74,34.8,21,9.29333,5.6,13.6,0,30.74,346.6,18.0167,11.9,24.9733,22.6733
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,4/1/2018 12:00:00 AM,20.0933,26.4,12.8,6.86,-2,15,1,32.34,219.9,13.4767,7.35333,16.6867,16.3533
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,5/1/2018 12:00:00 AM,24.6968,32,17.8,11.5226,6.6,15.4,0,48.84,225.2,18.1097,12.6613,21.6516,20.929
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,6/1/2018 12:00:00 AM,33.9533,42,27.8,16.88,13,23,0,9.41,363.4,25.4167,18.6133,30.0333,30.4667
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,4/1/2018 12:00:00 AM,18.54,23.8,12,7.55333,0.8,13.4,0,44.93,214,13.0467,8.18,15.8933,15.88
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,5/1/2018 12:00:00 AM,22.6968,29.2,16.8,11.5226,5.4,16.6,0,54.54,220.7,17.1097,12.7935,20.3032,19.6323
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,6/1/2018 12:00:00 AM,31.3867,38.4,27.6,17.0267,13.2,23.2,0,1.71,355.7,24.2067,18.6,28.5733,28.88
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,4/1/2018 12:00:00 AM,18.0333,22.6,11.2,7.12667,0.2,13.4,0,42.33,217.2,12.58,8.18667,15.68,14.96
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,5/1/2018 12:00:00 AM,23,28,17.2,11.4161,6.6,17.2,0,46.79,231.2,17.2065,13.0903,20.8323,19.8258
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,6/1/2018 12:00:00 AM,30.8333,38.4,27,16.9333,10.6,24.4,0,11.6,347.3,23.8833,18.9867,28.1133,27.9133
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,7/1/2018 12:00:00 AM,29.3065,36.3,21.1,15.5968,11,20,0,4.3,324,22.4484,17.5677,28.0433,24.3097
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,8/1/2018 12:00:00 AM,24.129,33.2,18.5,12.9677,7.5,18,0,0.94,278.1,18.5613,13.6419,23.0645,19.0323
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,9/1/2018 12:00:00 AM,23.8967,33.4,15.8,10.3033,5.8,13.8,0,9.44,256.7,17.1067,10.9133,22.6367,16.8967
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,7/1/2018 12:00:00 AM,30.8161,36,22.8,19.1161,13.6,21.8,0,6.2,,24.971,20.129,26.8867,27.4774
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,8/1/2018 12:00:00 AM,25.4935,31.8,17.8,15.5194,12.2,19.8,0,10.4,,20.5032,15.9742,22.0226,22.3323
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,9/1/2018 12:00:00 AM,23.9767,31.5,15.2,13.1033,10.9,16.1,0,14.8,,18.5433,13.5833,20.8033,20.0233
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,7/1/2018 12:00:00 AM,31.8903,36.6,23.6,17.1839,11.9,23.2,0,1.01,325.9,24.5419,19.0548,29.8567,26.9
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,8/1/2018 12:00:00 AM,27.4226,35.2,18.1,14.3097,8.4,21.7,0,1.5,344.9,20.8774,15.2548,25.1581,21.8387
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,9/1/2018 12:00:00 AM,25.1433,31.3,18.3,8.73667,2.5,15.6,0,7.3,306.4,16.9367,9.68667,23.1067,19.4833
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,7/1/2018 12:00:00 AM,28.8032,35.9,20.6,13.6258,8.6,18.2,0,4.24,318,21.2323,16.7903,27.3333,23.9903
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,8/1/2018 12:00:00 AM,23.4548,30.4,15.7,12.0065,5.4,19.3,0,11.29,242.6,17.7355,13.329,22.1645,18.4355
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,9/1/2018 12:00:00 AM,22.8567,31.9,15.3,8.63333,2.7,15.3,0,10.66,233.9,15.7533,9.56333,21.7933,16.2467
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,7/1/2018 12:00:00 AM,36.5742,44,29.4,22.7968,18.6,26.3,0,6.01,281.9,29.6903,24.5548,33.2267,33.1516
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,8/1/2018 12:00:00 AM,32.7129,37,26.7,20.2806,14.4,24.7,0,0.02,242.5,26.5065,21.229,30.2226,29.1935
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,9/1/2018 12:00:00 AM,29.2133,32.8,20.7,16.8655,13.6,21.3,0,30.9,230.9,23.1207,17.3867,26.9367,25.0933
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,7/1/2018 12:00:00 AM,37.7323,42.6,33,19.7161,14.8,25.4,0,0,374.5,28.7258,22.2935,34.3484,35.3968
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,8/1/2018 12:00:00 AM,34.3677,40.2,29,17.729,14.8,23,0,0,368.5,26.0484,19.0258,30.3968,32.2871
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,9/1/2018 12:00:00 AM,30.62,36.2,26.4,13.8133,9.8,22.2,0,0,314.5,22.2167,14.6833,27.8567,27.2167
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,7/1/2018 12:00:00 AM,33.6733,39.2,26.6,20.4645,14.4,24.2,0,9.02,338,27.1367,21.2065,30.2323,31.7032
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,8/1/2018 12:00:00 AM,29.7742,34.2,25,17.6645,15,21.2,0,40.32,329.7,23.7194,18.1419,26.4645,27.9161
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,9/1/2018 12:00:00 AM,26.7533,33.8,22.2,14.7733,9.2,19,0,8.11,286.7,20.7633,15.0067,24.3233,24.1267
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,7/1/2018 12:00:00 AM,35.6677,39.6,31,16.8903,11.6,20.6,0,0,386.1,26.2774,19.3645,32.9677,33.0806
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,8/1/2018 12:00:00 AM,32.2452,36.2,28.2,15.4548,12,20.5,0,0,372.5,23.8516,17.5613,29.1355,30.0161
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,9/1/2018 12:00:00 AM,28.9467,34,24.8,10.93,6.4,17,0,2.61,326.2,19.9433,12.4533,26.6633,23.69
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,7/1/2018 12:00:00 AM,33.0871,39.3,23.2,18.1258,15,22,0,7.1,327.5,25.6129,19.5226,30.1419,30.1032
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,8/1/2018 12:00:00 AM,27.7032,34.8,19.6,15.8323,9.4,20.8,0,4.11,272,21.7742,16.1613,24.9806,25.0645
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,9/1/2018 12:00:00 AM,26.4167,35.4,19.2,12.5833,8.7,16,0,8.9,280.1,19.5,12.96,24.0333,22.62
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,7/1/2018 12:00:00 AM,33.3484,37,26.4,15.7419,11,23.2,0,2.35,347.9,24.5452,17.4581,31.2839,29.0323
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,8/1/2018 12:00:00 AM,29.4194,35.2,21,12.3742,6.8,18,0,2.34,356.5,20.8968,12.8194,26.9161,22.9871
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,9/1/2018 12:00:00 AM,26.7,32,17.8,8,5,13.4,0,7.43,314.1,17.35,8.43333,24.7133,21.2467
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,7/1/2018 12:00:00 AM,40.1032,43,35.6,22.9935,20,27.6,0,0.02,350.8,31.5484,24.3935,35.9806,37.1161
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,8/1/2018 12:00:00 AM,35.7548,40.6,30.4,19.9419,15.4,25.6,0,5.03,357.6,27.8484,20.5677,31.3226,32.0323
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,9/1/2018 12:00:00 AM,32.3067,37.8,25,16.05,13,20,0,0.12,308.7,24.1964,16.22,28.3467,28.6133
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,7/1/2018 12:00:00 AM,37.6387,42,32.6,22.7032,17.2,28.5,0,0.1,361.7,30.1742,24.3097,34.7677,35.3484
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,8/1/2018 12:00:00 AM,35.3645,38.8,30.8,21.2968,17.5,26.1,0,0,360.5,28.3452,21.6548,31.9935,33.6452
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,9/1/2018 12:00:00 AM,31.3867,35.4,27.2,17.1467,14.4,21.3,0,0.22,318.6,24.2767,17.39,28.6667,27.6567
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,7/1/2018 12:00:00 AM,37.2129,41,32.4,23.8645,17.2,28.8,0,0.02,352.2,30.5387,24.8387,34.6,34.3
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,8/1/2018 12:00:00 AM,33.7871,37.6,28,20.529,16.6,25.8,0,0.02,360.1,27.1581,20.9677,30.4129,30.8935
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,9/1/2018 12:00:00 AM,29.6367,35.6,22,16.27,11.4,20.1,0,11.81,316.2,22.9533,16.8533,27.0333,26.0467
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2018 12:00:00 AM,18.7452,30,10.2,7.00323,-2.8,16.4,4,22.68,181.5,12.8839,7.81936,16.7806,12.3258
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2018 12:00:00 AM,9.86667,16,3.2,2.60667,-2.2,7.4,3,24.64,95.8,6.23333,3.27333,8.53667,5.89
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/2018 12:00:00 AM,8.71935,14.9,0.5,-0.0903226,-11.1,8.5,17,49.57,125.8,4.31936,1.50645,6.75806,4.1
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,10/1/2018 12:00:00 AM,18.4258,27.7,8.9,9.39677,2.7,15.9,0,11.4,,13.9129,9.98065,15.3871,13.9581
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,11/1/2018 12:00:00 AM,9.25667,16.9,2.1,3.46667,-0.1,8.3,1,31.9,,6.36667,4.30667,7.51333,6.32667
40705,Meshkinshahr,OITL,Ardebil,38.35,47.46,1560.6,12/1/2018 12:00:00 AM,9.00323,15.2,0.3,1.39032,-4.8,7.8,10,32.3,,5.19677,2.65161,6.24194,5.12258
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,10/1/2018 12:00:00 AM,17.9677,26.4,7.8,3.95806,-3.7,12.4,5,30.11,221.5,10.9645,4.81613,15.9935,12.2677
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,11/1/2018 12:00:00 AM,9.13,13.4,5.6,0.246667,-4.8,4.9,13,11.9,107.2,4.69667,1.18333,7.37333,5.01333
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,12/1/2018 12:00:00 AM,7.1871,12.6,2.7,-1.18387,-10.8,5.7,17,37.71,131.5,3.00323,-0.283871,5.54516,3.21935
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,10/1/2018 12:00:00 AM,18.4581,29.3,9,5.46129,-5.8,16.8,5,19.93,159.5,11.9581,6.27419,16.7419,11.6194
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,11/1/2018 12:00:00 AM,10.431,16.7,3.3,1.32222,-4.6,5.3,7,16.54,94.7,5.76154,2.22333,8.60667,5.59655
88107,Ardebil (Airport),OITL,Ardebil,38.33,48.417,1314.3,12/1/2018 12:00:00 AM,8.95484,15.9,1.5,-2.07037,-15.4,8.6,16,33.76,120.5,3.37037,-0.480645,6.90645,3.12258
