,station_id,station_name,region_name,month,tm_m,tmax_max,tmin_min,rrr24,climate
1097,40704,Ahar,Azarbayjan-e-Sharghi,2012-10,14.7323,28.0,3.0,3.96,Moderate
1098,40704,Ahar,Azarbayjan-e-Sharghi,2012-11,8.48,21.6,-1.4,34.95,Cold
1099,40704,Ahar,Azarbayjan-e-Sharghi,2012-12,3.22581,19.0,-15.8,22.79,Cold
1100,40704,Ahar,Azarbayjan-e-Sharghi,2013-01,2.66452,13.4,-9.0,35.33,Cold
1101,40704,Ahar,Azarbayjan-e-Sharghi,2013-02,4.59643,14.0,-4.8,31.88,Cold
1102,40704,Ahar,Azarbayjan-e-Sharghi,2013-03,8.09677,22.4,-8.4,15.66,Cold
1103,40704,Ahar,Azarbayjan-e-Sharghi,2013-04,10.6067,26.2,-1.2,42.95,Moderate
1104,40704,Ahar,Azarbayjan-e-Sharghi,2013-05,14.4935,29.0,3.0,42.04,Moderate
1105,40704,Ahar,Azarbayjan-e-Sharghi,2013-06,19.2067,30.0,9.0,34.71,Moderate
1106,40704,Ahar,Azarbayjan-e-Sharghi,2013-07,21.9516,35.0,12.8,0.01,Warm
1107,40704,Ahar,Azarbayjan-e-Sharghi,2013-08,20.6742,32.4,11.2,2.11,Warm
1108,40704,Ahar,Azarbayjan-e-Sharghi,2013-09,19.6967,35.2,6.0,0.0,Moderate
1109,40704,Ahar,Azarbayjan-e-Sharghi,2013-10,11.0097,29.0,-0.4,21.67,Moderate
1110,40704,Ahar,Azarbayjan-e-Sharghi,2013-11,8.00333,19.0,-0.6,28.51,Cold
1111,40704,Ahar,Azarbayjan-e-Sharghi,2013-12,-3.24667,16.0,-15.2,43.83,Cold
1112,40704,Ahar,Azarbayjan-e-Sharghi,2014-01,-0.219355,10.4,-15.4,1.13,Cold
1113,40704,Ahar,Azarbayjan-e-Sharghi,2014-02,1.11429,16.4,-18.6,3.91,Cold
1114,40704,Ahar,Azarbayjan-e-Sharghi,2014-03,7.34516,19.4,-6.6,49.32,Cold
1115,40704,Ahar,Azarbayjan-e-Sharghi,2014-04,11.7767,25.0,-15.8,11.37,Moderate
1116,40704,Ahar,Azarbayjan-e-Sharghi,2014-05,17.2833,31.4,6.4,38.24,Moderate
1117,40704,Ahar,Azarbayjan-e-Sharghi,2014-06,20.2967,37.4,7.4,19.1,Warm
1118,40704,Ahar,Azarbayjan-e-Sharghi,2014-07,22.5548,33.4,12.8,5.53,Warm
1119,40704,Ahar,Azarbayjan-e-Sharghi,2014-08,23.9194,37.0,13.8,7.5,Warm
1120,40704,Ahar,Azarbayjan-e-Sharghi,2014-09,19.7867,32.0,8.0,17.93,Moderate
1121,40704,Ahar,Azarbayjan-e-Sharghi,2014-10,10.8258,23.0,-0.2,82.4,Moderate
1122,40704,Ahar,Azarbayjan-e-Sharghi,2014-11,5.19,17.0,-9.2,26.09,Cold
1123,40704,Ahar,Azarbayjan-e-Sharghi,2014-12,4.49032,14.6,-3.2,21.84,Cold
1124,40704,Ahar,Azarbayjan-e-Sharghi,2015-01,1.82258,12.7,-18.0,22.03,Cold
1125,40704,Ahar,Azarbayjan-e-Sharghi,2015-02,2.95,15.2,-13.7,28.05,Cold
1126,40704,Ahar,Azarbayjan-e-Sharghi,2015-03,4.79032,20.1,-11.4,42.22,Cold
1127,40704,Ahar,Azarbayjan-e-Sharghi,2015-04,11.28,26.8,-2.6,43.06,Moderate
1128,40704,Ahar,Azarbayjan-e-Sharghi,2015-05,15.8129,29.6,3.4,64.91,Moderate
1129,40704,Ahar,Azarbayjan-e-Sharghi,2015-06,21.2633,34.5,7.3,15.81,Warm
1130,40704,Ahar,Azarbayjan-e-Sharghi,2015-07,23.5767,37.7,8.9,12.15,Warm
1131,40704,Ahar,Azarbayjan-e-Sharghi,2015-08,22.8,39.3,12.1,52.81,Warm
1132,40704,Ahar,Azarbayjan-e-Sharghi,2015-09,18.8867,31.4,6.7,2.73,Moderate
1133,40704,Ahar,Azarbayjan-e-Sharghi,2015-10,14.0935,28.0,3.3,47.06,Moderate
1134,40704,Ahar,Azarbayjan-e-Sharghi,2015-11,7.24,18.8,-3.1,48.32,Cold
1135,40704,Ahar,Azarbayjan-e-Sharghi,2015-12,1.1,12.6,-10.5,3.57,Cold
1136,40704,Ahar,Azarbayjan-e-Sharghi,2016-01,1.91429,13.2,-19.4,25.92,Cold
1137,40704,Ahar,Azarbayjan-e-Sharghi,2016-02,5.17931,21.0,-7.9,22.76,Cold
1138,40704,Ahar,Azarbayjan-e-Sharghi,2016-03,7.46774,20.1,-7.5,19.18,Cold
1139,40704,Ahar,Azarbayjan-e-Sharghi,2016-04,11.57,27.2,-3.3,39.73,Moderate
1140,40704,Ahar,Azarbayjan-e-Sharghi,2016-05,16.7613,29.0,6.4,26.74,Moderate
1141,40704,Ahar,Azarbayjan-e-Sharghi,2016-06,20.1267,35.7,7.2,33.36,Warm
1142,40704,Ahar,Azarbayjan-e-Sharghi,2016-07,22.62,38.6,10.2,2.21,Warm
1143,40704,Ahar,Azarbayjan-e-Sharghi,2016-08,23.5258,35.8,9.9,6.51,Warm
1144,40704,Ahar,Azarbayjan-e-Sharghi,2016-09,18.55,30.7,6.8,6.32,Moderate
1145,40704,Ahar,Azarbayjan-e-Sharghi,2016-10,11.7167,28.0,-3.5,23.04,Moderate
1146,40704,Ahar,Azarbayjan-e-Sharghi,2016-11,6.20741,21.8,-11.5,9.46,Cold
1147,40704,Ahar,Azarbayjan-e-Sharghi,2016-12,-0.362963,12.9,-17.1,38.56,Cold
1148,40704,Ahar,Azarbayjan-e-Sharghi,2017-01,-0.370968,10.4,-14.8,12.25,Cold
1149,40704,Ahar,Azarbayjan-e-Sharghi,2017-02,-3.14643,9.9,-20.6,11.78,Cold
1150,40704,Ahar,Azarbayjan-e-Sharghi,2017-03,6.73077,18.2,-2.9,8.99,Cold
1151,40704,Ahar,Azarbayjan-e-Sharghi,2017-04,10.763,27.7,-4.2,31.84,Moderate
1152,40704,Ahar,Azarbayjan-e-Sharghi,2017-05,17.2067,31.6,6.5,44.03,Moderate
1153,40704,Ahar,Azarbayjan-e-Sharghi,2017-06,21.11,34.2,6.3,4.0,Warm
1154,40704,Ahar,Azarbayjan-e-Sharghi,2017-07,23.8194,38.0,11.4,2.8,Warm
1155,40704,Ahar,Azarbayjan-e-Sharghi,2017-08,23.8516,35.4,11.9,4.33,Warm
1156,40704,Ahar,Azarbayjan-e-Sharghi,2017-09,20.6667,35.3,7.1,8.4,Warm
1157,40704,Ahar,Azarbayjan-e-Sharghi,2017-10,12.9774,27.4,0.5,43.4,Moderate
1158,40704,Ahar,Azarbayjan-e-Sharghi,2017-11,8.03704,20.6,-5.4,32.44,Cold
1159,40704,Ahar,Azarbayjan-e-Sharghi,2017-12,6.21613,17.4,-8.5,9.41,Cold
1160,40704,Ahar,Azarbayjan-e-Sharghi,2018-01,1.49032,13.5,-19.6,21.44,Cold
1161,40704,Ahar,Azarbayjan-e-Sharghi,2018-02,3.82857,13.9,-7.4,53.53,Cold
1162,40704,Ahar,Azarbayjan-e-Sharghi,2018-03,10.9222,25.4,-2.3,25.84,Moderate
1163,40704,Ahar,Azarbayjan-e-Sharghi,2018-04,10.176,22.8,-4.4,42.45,Moderate
1164,40704,Ahar,Azarbayjan-e-Sharghi,2018-05,15.3452,27.0,1.2,52.74,Moderate
1165,40704,Ahar,Azarbayjan-e-Sharghi,2018-06,20.2333,39.0,8.1,36.63,Warm
1166,40704,Ahar,Azarbayjan-e-Sharghi,2018-07,25.6129,39.3,15.0,7.1,Warm
1167,40704,Ahar,Azarbayjan-e-Sharghi,2018-08,21.7742,34.8,9.4,4.11,Warm
1168,40704,Ahar,Azarbayjan-e-Sharghi,2018-09,19.5,35.4,8.7,8.9,Moderate
1169,40704,Ahar,Azarbayjan-e-Sharghi,2018-10,14.329,30.3,-0.8,6.16,Moderate
1170,40704,Ahar,Azarbayjan-e-Sharghi,2018-11,7.17667,16.3,-1.7,23.45,Cold
1171,40704,Ahar,Azarbayjan-e-Sharghi,2018-12,4.35161,13.9,-6.2,29.89,Cold
1172,40704,Ahar,Azarbayjan-e-Sharghi,2019-01,2.45806,12.9,-7.2,40.63,Cold
1173,40704,Ahar,Azarbayjan-e-Sharghi,2019-02,3.29286,14.1,-6.2,22.46,Cold
1174,40704,Ahar,Azarbayjan-e-Sharghi,2019-03,4.95806,17.6,-3.2,80.03,Cold
1175,40704,Ahar,Azarbayjan-e-Sharghi,2019-04,9.11429,22.0,-2.0,41.92,Cold
1176,40704,Ahar,Azarbayjan-e-Sharghi,2019-05,17.2484,31.4,3.8,19.92,Moderate
1177,40704,Ahar,Azarbayjan-e-Sharghi,2019-06,21.8533,32.8,6.8,10.31,Warm
1178,40704,Ahar,Azarbayjan-e-Sharghi,2019-07,23.4867,39.4,7.8,0.0,Warm
1179,40704,Ahar,Azarbayjan-e-Sharghi,2019-08,22.0548,33.6,11.6,0.9,Warm
1180,40704,Ahar,Azarbayjan-e-Sharghi,2019-09,17.2267,33.5,3.3,11.26,Moderate
1181,40704,Ahar,Azarbayjan-e-Sharghi,2019-10,14.8387,28.8,3.5,25.72,Moderate
1182,40704,Ahar,Azarbayjan-e-Sharghi,2019-11,6.27333,21.0,-7.6,2.4,Cold
1183,40704,Ahar,Azarbayjan-e-Sharghi,2019-12,5.05484,15.2,-4.6,16.84,Cold
1184,40704,Ahar,Azarbayjan-e-Sharghi,2020-01,-1.29355,6.8,-11.8,27.13,Cold
1185,40704,Ahar,Azarbayjan-e-Sharghi,2020-02,2.01034,14.3,-10.5,14.17,Cold
1186,40704,Ahar,Azarbayjan-e-Sharghi,2020-03,7.26452,19.2,-3.2,38.82,Cold
1187,40704,Ahar,Azarbayjan-e-Sharghi,2020-04,9.70333,23.1,-2.5,76.25,Cold
1188,40704,Ahar,Azarbayjan-e-Sharghi,2020-05,16.5516,33.6,4.6,45.12,Moderate
1189,40704,Ahar,Azarbayjan-e-Sharghi,2020-06,20.9233,32.5,5.6,32.3,Warm
1190,40704,Ahar,Azarbayjan-e-Sharghi,2020-07,22.9871,38.6,12.0,27.04,Warm
1191,40704,Ahar,Azarbayjan-e-Sharghi,2020-08,19.6968,31.2,8.2,17.41,Moderate
1192,40704,Ahar,Azarbayjan-e-Sharghi,2020-09,19.5167,34.7,4.2,6.1,Moderate
1193,40704,Ahar,Azarbayjan-e-Sharghi,2020-10,13.5581,26.9,3.9,47.6,Moderate
1194,40704,Ahar,Azarbayjan-e-Sharghi,2020-11,7.01333,22.5,-5.8,19.92,Cold
1195,40704,Ahar,Azarbayjan-e-Sharghi,2020-12,0.809677,13.0,-14.4,31.32,Cold
1196,40704,Ahar,Azarbayjan-e-Sharghi,2021-01,2.63548,15.7,-16.4,14.9,Cold
1197,40704,Ahar,Azarbayjan-e-Sharghi,2021-02,4.91786,20.2,-8.8,19.91,Cold
1198,40704,Ahar,Azarbayjan-e-Sharghi,2021-03,5.82258,18.8,-8.3,28.43,Cold
1199,40704,Ahar,Azarbayjan-e-Sharghi,2021-04,14.4033,29.0,1.4,20.64,Moderate
1200,40704,Ahar,Azarbayjan-e-Sharghi,2021-05,17.1,32.5,1.1,41.75,Moderate
1201,40704,Ahar,Azarbayjan-e-Sharghi,2021-06,23.2433,35.0,12.4,0.21,Warm
1202,40704,Ahar,Azarbayjan-e-Sharghi,2021-07,23.5903,39.0,13.4,3.92,Warm
1203,40704,Ahar,Azarbayjan-e-Sharghi,2021-08,23.4194,34.3,12.9,5.01,Warm
1204,40704,Ahar,Azarbayjan-e-Sharghi,2021-09,18.87,35.3,4.6,0.0,Moderate
1205,40704,Ahar,Azarbayjan-e-Sharghi,2021-10,11.4129,27.0,-3.7,7.31,Moderate
1206,40704,Ahar,Azarbayjan-e-Sharghi,2021-11,8.28,20.3,-5.4,4.32,Cold
1207,40704,Ahar,Azarbayjan-e-Sharghi,2021-12,3.75806,18.6,-17.7,17.23,Cold
1208,40704,Ahar,Azarbayjan-e-Sharghi,2022-01,-0.0967742,12.6,-15.8,23.44,Cold
1209,40704,Ahar,Azarbayjan-e-Sharghi,2022-02,2.86786,14.0,-10.4,11.74,Cold
1210,40704,Ahar,Azarbayjan-e-Sharghi,2022-03,2.89032,18.0,-9.3,50.63,Cold
1211,40704,Ahar,Azarbayjan-e-Sharghi,2022-04,13.9033,27.5,-1.0,33.23,Moderate
1212,40704,Ahar,Azarbayjan-e-Sharghi,2022-05,14.2032,26.9,3.8,72.81,Moderate
1213,40704,Ahar,Azarbayjan-e-Sharghi,2022-06,22.04,34.1,10.3,7.0,Warm
1214,40704,Ahar,Azarbayjan-e-Sharghi,2022-07,22.6258,34.3,8.5,13.51,Warm
1215,40704,Ahar,Azarbayjan-e-Sharghi,2022-08,22.9742,34.9,11.1,3.0,Warm
1216,40704,Ahar,Azarbayjan-e-Sharghi,2022-09,20.4833,36.1,6.7,0.3,Warm
1217,40704,Ahar,Azarbayjan-e-Sharghi,2022-10,15.3419,30.9,2.7,16.82,Moderate
1218,40704,Ahar,Azarbayjan-e-Sharghi,2022-11,8.71333,18.7,-1.7,6.75,Cold
1219,40704,Ahar,Azarbayjan-e-Sharghi,2022-12,2.53548,14.0,-7.9,1.51,Cold
1220,40704,Ahar,Azarbayjan-e-Sharghi,2023-01,1.92273e-09,13.5,-11.1,8.68,Cold
1221,40704,Ahar,Azarbayjan-e-Sharghi,2023-02,1.19286,16.0,-10.1,3.06,Cold
1222,40704,Ahar,Azarbayjan-e-Sharghi,2023-03,10.2581,21.1,-0.9,20.32,Moderate
1223,40704,Ahar,Azarbayjan-e-Sharghi,2023-04,13.2433,26.4,-7.0,16.91,Moderate
1224,40704,Ahar,Azarbayjan-e-Sharghi,2023-05,16.4419,29.7,2.6,70.42,Moderate
1225,40704,Ahar,Azarbayjan-e-Sharghi,2023-06,20.3833,32.2,10.0,25.7,Warm
1226,40704,Ahar,Azarbayjan-e-Sharghi,2023-07,22.5677,36.0,13.4,20.3,Warm
1227,40704,Ahar,Azarbayjan-e-Sharghi,2023-08,23.3032,35.4,10.0,12.51,Warm
1228,40704,Ahar,Azarbayjan-e-Sharghi,2023-09,18.3433,36.0,6.0,14.1,Moderate
1229,40704,Ahar,Azarbayjan-e-Sharghi,2023-10,14.2968,24.5,4.3,19.8,Moderate
1230,40704,Ahar,Azarbayjan-e-Sharghi,2023-11,11.2133,21.6,-5.0,5.4,Moderate
1231,40704,Ahar,Azarbayjan-e-Sharghi,2023-12,6.77742,18.7,-10.2,10.83,Cold
1232,40704,Ahar,Azarbayjan-e-Sharghi,2024-01,1.95333,13.4,-14.6,57.06,Cold
1233,40704,Ahar,Azarbayjan-e-Sharghi,2024-02,2.11724,15.4,-14.2,1.58,Cold
1234,40704,Ahar,Azarbayjan-e-Sharghi,2024-03,6.37742,19.8,-8.9,27.11,Cold
1235,40704,Ahar,Azarbayjan-e-Sharghi,2024-04,12.5367,25.6,1.9,65.5,Moderate
1236,40705,Meshkinshahr,Ardebil,1995-04,10.9269,21.0,-1.0,60.4,Moderate
1237,40705,Meshkinshahr,Ardebil,1995-05,15.43,25.6,6.0,14.0,Moderate
1238,40705,Meshkinshahr,Ardebil,1995-06,18.6067,32.4,9.0,3.0,Moderate
1239,40705,Meshkinshahr,Ardebil,1995-07,20.1613,30.4,12.0,9.0,Warm
1240,40705,Meshkinshahr,Ardebil,1995-08,21.0,36.2,12.0,2.6,Warm
1241,40705,Meshkinshahr,Ardebil,1995-09,17.1111,28.6,1.0,61.2,Moderate
1242,40705,Meshkinshahr,Ardebil,1995-10,10.9167,26.8,1.0,7.91,Moderate
1243,40705,Meshkinshahr,Ardebil,1995-11,8.76154,18.2,-3.6,4.01,Cold
1244,40705,Meshkinshahr,Ardebil,1995-12,0.277778,12.0,-9.8,6.8,Cold
1245,40705,Meshkinshahr,Ardebil,1996-01,-2.328,10.4,-15.0,23.71,Cold
1246,40705,Meshkinshahr,Ardebil,1996-02,-0.243478,13.2,-16.0,59.71,Cold
1247,40705,Meshkinshahr,Ardebil,1996-03,2.00385,16.0,-10.6,61.02,Cold
1248,40705,Meshkinshahr,Ardebil,1996-04,6.9,20.6,-6.0,103.82,Cold
1249,40705,Meshkinshahr,Ardebil,1996-05,15.2233,27.6,6.8,58.1,Moderate
1250,40705,Meshkinshahr,Ardebil,1996-06,17.2714,33.0,7.8,1.2,Moderate
1251,40705,Meshkinshahr,Ardebil,1996-07,21.9,33.4,12.4,13.61,Warm
1252,40705,Meshkinshahr,Ardebil,1996-08,21.13,30.8,11.0,0.6,Warm
1253,40705,Meshkinshahr,Ardebil,1996-09,18.725,29.6,6.4,9.4,Moderate
1254,40705,Meshkinshahr,Ardebil,1996-10,11.7655,25.0,1.8,37.21,Moderate
1255,40705,Meshkinshahr,Ardebil,1996-11,5.49643,14.8,-4.0,28.4,Cold
1256,40705,Meshkinshahr,Ardebil,1996-12,5.46296,14.4,-3.0,6.4,Cold
1257,40705,Meshkinshahr,Ardebil,1997-01,0.377273,13.6,-12.0,44.91,Cold
1258,40705,Meshkinshahr,Ardebil,1997-02,-2.84348,10.0,-12.6,17.11,Cold
1259,40705,Meshkinshahr,Ardebil,1997-03,-0.934783,15.0,-11.8,70.0,Cold
1260,40705,Meshkinshahr,Ardebil,1997-04,11.7192,28.0,-6.0,13.3,Moderate
1261,40705,Meshkinshahr,Ardebil,1997-05,15.4241,28.0,4.2,50.0,Moderate
1262,40705,Meshkinshahr,Ardebil,1997-06,18.8893,30.0,8.4,100.0,Moderate
1263,40705,Meshkinshahr,Ardebil,1997-07,20.2893,29.4,12.0,32.6,Warm
1264,40705,Meshkinshahr,Ardebil,1997-08,21.2,34.0,13.8,0.8,Warm
1265,40705,Meshkinshahr,Ardebil,1997-09,14.024,32.0,0.6,51.4,Moderate
1266,40705,Meshkinshahr,Ardebil,1997-10,15.5241,25.2,-0.2,9.4,Moderate
1267,40705,Meshkinshahr,Ardebil,1997-11,6.16154,16.0,-3.4,23.0,Cold
1268,40705,Meshkinshahr,Ardebil,1997-12,3.1,13.6,-10.0,8.6,Cold
1269,40705,Meshkinshahr,Ardebil,1998-01,-3.08696,4.0,-11.0,44.51,Cold
1270,40705,Meshkinshahr,Ardebil,1998-02,-2.83913,10.0,-13.4,98.1,Cold
1271,40705,Meshkinshahr,Ardebil,1998-03,4.42727,17.6,-7.4,18.6,Cold
1272,40705,Meshkinshahr,Ardebil,1998-04,12.0538,26.8,-5.0,48.1,Moderate
1273,40705,Meshkinshahr,Ardebil,1998-05,14.3194,28.6,0.0,77.6,Moderate
1274,40705,Meshkinshahr,Ardebil,1998-06,20.4633,32.6,10.0,46.0,Warm
1275,40705,Meshkinshahr,Ardebil,1998-07,21.64,33.0,13.0,39.9,Warm
1276,40705,Meshkinshahr,Ardebil,1998-08,21.5,34.0,12.0,10.0,Warm
1277,40705,Meshkinshahr,Ardebil,1998-09,17.3185,31.0,7.0,19.1,Moderate
1278,40705,Meshkinshahr,Ardebil,1998-10,14.05,27.2,-2.6,24.5,Moderate
1279,40705,Meshkinshahr,Ardebil,1998-11,9.6375,21.4,-2.0,15.3,Cold
1280,40705,Meshkinshahr,Ardebil,1998-12,5.80833,20.4,-6.0,24.8,Cold
1281,40705,Meshkinshahr,Ardebil,1999-01,2.05,10.6,-8.4,16.0,Cold
1282,40705,Meshkinshahr,Ardebil,1999-02,4.07692,13.6,-10.0,19.4,Cold
1283,40705,Meshkinshahr,Ardebil,1999-03,4.83704,16.4,-8.0,30.4,Cold
1284,40705,Meshkinshahr,Ardebil,1999-04,8.7,23.0,-5.0,89.2,Cold
1285,40705,Meshkinshahr,Ardebil,1999-05,13.6034,26.6,-1.0,100.6,Moderate
1286,40705,Meshkinshahr,Ardebil,1999-06,18.2933,28.4,9.6,2.2,Moderate
1287,40705,Meshkinshahr,Ardebil,1999-07,20.2065,29.2,9.0,4.4,Warm
1288,40705,Meshkinshahr,Ardebil,1999-08,22.8129,32.6,12.0,71.4,Warm
1289,40705,Meshkinshahr,Ardebil,1999-09,15.5733,27.6,5.0,32.6,Moderate
1290,40705,Meshkinshahr,Ardebil,1999-10,12.95,26.4,-1.0,58.6,Moderate
1291,40705,Meshkinshahr,Ardebil,1999-11,3.73793,16.2,-12.0,14.4,Cold
1292,40705,Meshkinshahr,Ardebil,1999-12,4.80741,14.6,-10.0,5.0,Cold
1293,40705,Meshkinshahr,Ardebil,2000-01,-1.484,17.6,-11.4,21.2,Cold
1294,40705,Meshkinshahr,Ardebil,2000-02,0.177273,12.0,-12.0,14.3,Cold
1295,40705,Meshkinshahr,Ardebil,2000-03,3.625,16.2,-12.0,56.21,Cold
1296,40705,Meshkinshahr,Ardebil,2000-04,13.3464,22.0,1.0,18.7,Moderate
1297,40705,Meshkinshahr,Ardebil,2000-05,13.6862,24.4,2.8,38.3,Moderate
1298,40705,Meshkinshahr,Ardebil,2000-06,18.0036,29.4,3.0,5.0,Moderate
1299,40705,Meshkinshahr,Ardebil,2000-07,22.6903,33.6,12.0,0.0,Warm
1300,40705,Meshkinshahr,Ardebil,2000-08,21.4226,34.8,12.4,3.4,Warm
1301,40705,Meshkinshahr,Ardebil,2000-09,16.69,33.0,6.6,30.0,Moderate
1302,40705,Meshkinshahr,Ardebil,2000-10,8.48333,22.4,0.0,37.1,Cold
1303,40705,Meshkinshahr,Ardebil,2000-11,3.66,15.0,-6.0,51.2,Cold
1304,40705,Meshkinshahr,Ardebil,2000-12,2.25,12.0,-7.0,14.0,Cold
1305,40705,Meshkinshahr,Ardebil,2001-01,-0.288889,14.6,-18.0,25.5,Cold
1306,40705,Meshkinshahr,Ardebil,2001-02,2.40455,16.0,-5.0,5.7,Cold
1307,40705,Meshkinshahr,Ardebil,2001-03,8.77037,22.0,-5.0,34.01,Cold
1308,40705,Meshkinshahr,Ardebil,2001-04,11.5654,24.4,0.0,51.2,Moderate
1309,40705,Meshkinshahr,Ardebil,2001-05,14.5552,26.6,3.8,22.3,Moderate
1310,40705,Meshkinshahr,Ardebil,2001-06,19.5586,32.0,8.6,14.4,Moderate
1311,40705,Meshkinshahr,Ardebil,2001-07,21.169,32.0,10.0,45.8,Warm
1312,40705,Meshkinshahr,Ardebil,2001-08,21.9621,34.0,13.0,1.0,Warm
1313,40705,Meshkinshahr,Ardebil,2001-09,18.2828,31.0,6.0,1.8,Moderate
1314,40705,Meshkinshahr,Ardebil,2001-10,10.863,26.4,-3.4,34.4,Moderate
1315,40705,Meshkinshahr,Ardebil,2001-11,6.92069,20.4,-10.0,79.8,Cold
1316,40705,Meshkinshahr,Ardebil,2001-12,3.7,14.6,-9.0,11.6,Cold
1317,40705,Meshkinshahr,Ardebil,2002-01,0.17931,14.4,-10.0,16.8,Cold
1318,40705,Meshkinshahr,Ardebil,2002-02,3.83043,14.0,-10.0,6.0,Cold
1319,40705,Meshkinshahr,Ardebil,2002-03,7.42963,20.4,-8.0,29.4,Cold
1320,40705,Meshkinshahr,Ardebil,2002-04,7.5913,18.8,-1.8,70.2,Cold
1321,40705,Meshkinshahr,Ardebil,2002-05,11.676,28.4,3.0,88.2,Moderate
1322,40705,Meshkinshahr,Ardebil,2002-06,18.5567,32.4,8.0,2.8,Moderate
1323,40705,Meshkinshahr,Ardebil,2002-07,20.9548,31.0,11.0,14.0,Warm
1324,40705,Meshkinshahr,Ardebil,2002-08,20.4857,33.0,10.0,1.4,Warm
1325,40705,Meshkinshahr,Ardebil,2002-09,19.6793,29.6,9.8,0.0,Moderate
1326,40705,Meshkinshahr,Ardebil,2002-10,15.5786,29.6,1.6,2.8,Moderate
1327,40705,Meshkinshahr,Ardebil,2002-11,7.525,19.6,-2.0,23.7,Cold
1328,40705,Meshkinshahr,Ardebil,2002-12,-4.47857,9.0,-14.0,50.8,Cold
1329,40705,Meshkinshahr,Ardebil,2003-01,0.981481,16.4,-10.0,25.2,Cold
1330,40705,Meshkinshahr,Ardebil,2003-02,-0.00416667,11.0,-10.0,37.8,Cold
1331,40705,Meshkinshahr,Ardebil,2003-03,0.779167,12.0,-9.0,48.8,Cold
1332,40705,Meshkinshahr,Ardebil,2003-04,8.76087,27.0,-5.0,74.4,Cold
1333,40705,Meshkinshahr,Ardebil,2003-05,13.3862,26.0,-1.6,50.8,Moderate
1334,40705,Meshkinshahr,Ardebil,2003-06,15.7448,27.0,2.4,33.8,Moderate
1335,40705,Meshkinshahr,Ardebil,2003-07,19.1567,28.6,10.0,10.4,Moderate
1336,40705,Meshkinshahr,Ardebil,2003-08,21.3241,37.4,13.0,23.6,Warm
1337,40705,Meshkinshahr,Ardebil,2003-09,15.35,30.0,6.8,7.0,Moderate
1338,40705,Meshkinshahr,Ardebil,2003-10,15.72,29.0,4.4,22.2,Moderate
1339,40705,Meshkinshahr,Ardebil,2003-11,6.25926,17.8,-3.4,13.8,Cold
1340,40705,Meshkinshahr,Ardebil,2003-12,1.79259,15.0,-10.6,14.5,Cold
1341,40705,Meshkinshahr,Ardebil,2004-01,3.00385,11.2,-5.8,8.2,Cold
1342,40705,Meshkinshahr,Ardebil,2004-02,2.73913,16.0,-6.8,13.2,Cold
1343,40705,Meshkinshahr,Ardebil,2004-03,7.06087,22.8,-8.0,24.0,Cold
1344,40705,Meshkinshahr,Ardebil,2004-04,9.43913,24.0,-12.0,71.8,Cold
1345,40705,Meshkinshahr,Ardebil,2004-05,13.8538,25.6,5.0,159.6,Moderate
1346,40705,Meshkinshahr,Ardebil,2004-06,18.5148,28.4,7.0,51.4,Moderate
1347,40705,Meshkinshahr,Ardebil,2004-07,18.9034,28.4,10.0,68.8,Moderate
1348,40705,Meshkinshahr,Ardebil,2004-08,21.5516,32.4,12.4,2.7,Warm
1349,40705,Meshkinshahr,Ardebil,2004-09,17.7786,34.0,6.0,8.3,Moderate
1350,40705,Meshkinshahr,Ardebil,2004-10,13.908,26.0,0.0,21.7,Moderate
1351,40705,Meshkinshahr,Ardebil,2004-11,7.0,20.0,-6.8,52.4,Cold
1352,40705,Meshkinshahr,Ardebil,2004-12,-0.432,13.0,-15.8,38.2,Cold
1353,40705,Meshkinshahr,Ardebil,2005-01,0.228571,10.6,-6.8,20.1,Cold
1354,40705,Meshkinshahr,Ardebil,2005-02,-2.0,12.8,-13.0,17.6,Cold
1355,40705,Meshkinshahr,Ardebil,2005-03,5.91667,16.8,-7.4,42.2,Cold
1356,40705,Meshkinshahr,Ardebil,2005-04,11.2885,29.4,-4.8,26.1,Moderate
1357,40705,Meshkinshahr,Ardebil,2005-05,13.7467,24.4,5.4,148.4,Moderate
1358,40705,Meshkinshahr,Ardebil,2005-06,17.4967,34.0,9.6,16.0,Moderate
1359,40705,Meshkinshahr,Ardebil,2005-07,22.2161,34.8,13.8,9.2,Warm
1360,40705,Meshkinshahr,Ardebil,2005-08,20.7433,33.4,9.0,12.2,Warm
1361,40705,Meshkinshahr,Ardebil,2005-09,17.237,27.6,8.4,51.6,Moderate
1362,40705,Meshkinshahr,Ardebil,2005-10,12.1379,26.4,0.6,9.5,Moderate
1363,40705,Meshkinshahr,Ardebil,2005-11,6.29231,23.0,-1.8,41.5,Cold
1364,40705,Meshkinshahr,Ardebil,2005-12,5.63333,19.6,-6.6,6.6,Cold
1365,40705,Meshkinshahr,Ardebil,2006-01,-3.26774,10.0,-12.0,26.22,Cold
1366,40705,Meshkinshahr,Ardebil,2006-02,3.13214,15.4,-8.0,4.4,Cold
1367,40705,Meshkinshahr,Ardebil,2006-03,6.8129,21.0,-2.6,24.51,Cold
1368,40705,Meshkinshahr,Ardebil,2006-04,11.5633,24.6,0.0,38.31,Moderate
1369,40705,Meshkinshahr,Ardebil,2006-05,15.0129,28.6,2.4,26.21,Moderate
1370,40705,Meshkinshahr,Ardebil,2006-06,21.8133,31.8,14.0,7.6,Warm
